date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:46:56	76/76	---MCZ	200	added ('OK')	text/plain	date:Wed,%2003%20Oct%202018%2020:46:54%20GMT	https://constructionbim.faro.com/robots.txt		(from )
22:46:56	132967/132967	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:46:54%20GMT	https://constructionbim.faro.com/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/index.html	(from )
22:46:57	42/42	---MC-	405	error ('Method%20Not%20Allowed')	text/plain	date:Wed,%2003%20Oct%202018%2020:46:54%20GMT	https://constructionbim.faro.com/xmlrpc.php	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/xmlrpc.php	(from https://constructionbim.faro.com/)
22:46:57	24607/24607	---M-Z	200	added ('OK')	text/css	etag:%22601f-5404ecf359613-gzip%22	https://constructionbim.faro.com/wp-content/plugins/image-caption-hover-visual-composer-addon/css/style.css?ver=4.7.11	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/plugins/image-caption-hover-visual-composer-addon/css/style4f4a.css	(from https://constructionbim.faro.com/)
22:46:58	47207/47207	---M-Z	200	added ('OK')	text/css	etag:%22b867-540c5cd607cd3-gzip%22	https://constructionbim.faro.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.3.0.2	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/plugins/revslider/public/assets/css/settingsa88c.css	(from https://constructionbim.faro.com/)
22:46:58	132967/132967	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:46:56%20GMT	https://constructionbim.faro.com/en/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/en/index.html	(from https://constructionbim.faro.com/)
22:47:00	329/329	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Oct%202018%2020:46:57%20GMT	http://constructionbim.faro.com/wp-content/uploads/sites/4/pum/pum-site-styles-4.css?generated=1537175706&ver=1.7.29	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/uploads/sites/4/pum/pum-site-styles-4.40b9e.delayed	(from https://constructionbim.faro.com/)
22:47:00	456194/456194	---M-Z	200	added ('OK')	text/css	etag:%226f602-540c5d7977ec9-gzip%22	https://constructionbim.faro.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12.1	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/plugins/js_composer/assets/css/js_composer.min9d08.css	(from https://constructionbim.faro.com/)
22:47:00	846/846	---MCZ	200	added ('OK')	application/rss+xml	etag:%2298c81fcf77b9efe1082eb298abc5308f%22	https://constructionbim.faro.com/en/feed/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/en/feed/index.html	(from https://constructionbim.faro.com/)
22:47:00	737/737	---MCZ	200	added ('OK')	application/rss+xml	etag:%22d889298c3f312553f38740a58a02ce78%22	https://constructionbim.faro.com/en/comments/feed/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/en/comments/feed/index.html	(from https://constructionbim.faro.com/)
22:47:01	16275/16275	---M-Z	200	added ('OK')	text/css	etag:%223f93-5760d9bf81cf5-gzip%22	https://constructionbim.faro.com/wp-content/uploads/sites/4/pum/pum-site-styles-4.css?generated=1537175706&ver=1.7.29	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/uploads/sites/4/pum/pum-site-styles-40b9e.css	(from https://constructionbim.faro.com/)
22:47:02	371550/371550	---M-Z	200	added ('OK')	text/css	etag:%225ab5e-540c569ae7975-gzip%22	https://constructionbim.faro.com/wp-content/themes/dt-the7/css/main.min.css?ver=4.1.2	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/themes/dt-the7/css/main.min8aee.css	(from https://constructionbim.faro.com/)
22:47:03	31000/31000	---M-Z	200	added ('OK')	text/css	etag:%227918-540c56c7a48b3-gzip%22	https://constructionbim.faro.com/wp-content/themes/dt-the7/fonts/FontAwesome/css/font-awesome.min.css?ver=4.1.2	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/themes/dt-the7/fonts/FontAwesome/css/font-awesome.min8aee.css	(from https://constructionbim.faro.com/)
22:47:03	23616/23616	---M-Z	200	added ('OK')	text/css	etag:%225c40-540c56ca148ed-gzip%22	https://constructionbim.faro.com/wp-content/themes/dt-the7/fonts/fontello/css/fontello.min.css?ver=4.1.2	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/themes/dt-the7/fonts/fontello/css/fontello.min8aee.css	(from https://constructionbim.faro.com/)
22:47:04	47811/47811	---M-Z	200	added ('OK')	text/css	etag:%22bac3-576490e25769d-gzip%22	https://constructionbim.faro.com/wp-content/uploads/wp-less/dt-the7/css/media-69669ceb2e.css?ver=4.1.2	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/uploads/wp-less/dt-the7/css/media-69669ceb2e8aee.css	(from https://constructionbim.faro.com/)
22:47:04	478375/478375	---M-Z	200	added ('OK')	text/css	etag:%2274ca7-576490e23c11f-gzip%22	https://constructionbim.faro.com/wp-content/uploads/wp-less/dt-the7/css/custom-44fc1b4f5a.css?ver=4.1.2	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/uploads/wp-less/dt-the7/css/custom-44fc1b4f5a8aee.css	(from https://constructionbim.faro.com/)
22:47:05	1546/1546	---M-Z	200	added ('OK')	text/css	etag:%2260a-540c569961f2d-gzip%22	https://constructionbim.faro.com/wp-content/themes/dt-the7/style.css?ver=4.1.2	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/themes/dt-the7/style8aee.css	(from https://constructionbim.faro.com/)
22:47:05	2428/2428	---M--	200	added ('OK')	image/png	etag:%2297c-541cc4ede1248%22	https://constructionbim.faro.com/wp-content/uploads/sites/2/2016/10/download_icon2-pdf.png	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/uploads/sites/2/2016/10/download_icon2-pdf.png	(from https://constructionbim.faro.com/)
22:47:05	2269/2269	---M--	200	added ('OK')	image/png	etag:%228dd-5741288466aa7%22	https://constructionbim.faro.com/wp-content/uploads/sites/4/2018/08/icon_Traceable_As-Built_Model_and_Design-40x40px.png	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/uploads/sites/4/2018/08/icon_Traceable_As-Built_Model_and_Design-40x40px.png	(from https://constructionbim.faro.com/)
22:47:06	1313/1313	---M--	200	added ('OK')	image/png	etag:%22521-5763261fe4859%22	https://constructionbim.faro.com/wp-content/uploads/sites/4/2018/09/icon_Traceable_On-Site_Capture_20x20.png	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/uploads/sites/4/2018/09/icon_Traceable_On-Site_Capture_20x20.png	(from https://constructionbim.faro.com/)
22:47:06	1212/1212	---M--	200	added ('OK')	image/png	etag:%224bc-5763261c7d715%22	https://constructionbim.faro.com/wp-content/uploads/sites/4/2018/09/icon_Traceable_As-Built_Model_and_Design-20x20.png	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/uploads/sites/4/2018/09/icon_Traceable_As-Built_Model_and_Design-20x20.png	(from https://constructionbim.faro.com/)
22:47:06	1370/1370	---M--	200	added ('OK')	image/png	etag:%2255a-5763261f426a4%22	https://constructionbim.faro.com/wp-content/uploads/sites/4/2018/09/icon_Traceable_Design_Layout_20x20.png	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/uploads/sites/4/2018/09/icon_Traceable_Design_Layout_20x20.png	(from https://constructionbim.faro.com/)
22:47:06	1252/1252	---M--	200	added ('OK')	image/png	etag:%224e4-576326207cdce%22	https://constructionbim.faro.com/wp-content/uploads/sites/4/2018/09/icon_Traceable_Quality_Controle_20x20.png	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/uploads/sites/4/2018/09/icon_Traceable_Quality_Controle_20x20.png	(from https://constructionbim.faro.com/)
22:47:07	1432/1432	---M--	200	added ('OK')	image/png	etag:%22598-5763261e59ff4%22	https://constructionbim.faro.com/wp-content/uploads/sites/4/2018/09/icon_Traceable_Data_Connect_and_Share_20x20.png	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/uploads/sites/4/2018/09/icon_Traceable_Data_Connect_and_Share_20x20.png	(from https://constructionbim.faro.com/)
22:47:07	27639/27639	---M-Z	200	added ('OK')	text/css	etag:%226bf7-540772597591f-gzip%22	https://constructionbim.faro.com/wp-content/uploads/sites/4/smile_fonts/Defaults/Defaults.css?ver=4.7.11	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/uploads/sites/4/smile_fonts/Defaults/Defaults4f4a.css	(from https://constructionbim.faro.com/)
22:47:08	12813/12813	---M-Z	200	added ('OK')	text/css	etag:%22320d-5503dea7d0dac-gzip%22	https://constructionbim.faro.com/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/style.min.css?ver=3.16.9	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/style.minfbfa.css	(from https://constructionbim.faro.com/)
22:47:08	17287/17287	---M-Z	200	added ('OK')	text/css	etag:%224387-5503dea863561-gzip%22	https://constructionbim.faro.com/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/tabs.min.css?ver=3.16.9	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/tabs.minfbfa.css	(from https://constructionbim.faro.com/)
22:47:08	4146/4146	---M-Z	200	added ('OK')	text/css	etag:%221032-5503dea83a524-gzip%22	https://constructionbim.faro.com/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/tabs-accordion.min.css?ver=3.16.9	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/tabs-accordion.minfbfa.css	(from https://constructionbim.faro.com/)
22:47:09	10056/10056	---M-Z	200	added ('OK')	application/javascript	etag:%222748-53be5755cd7f1-gzip%22	https://constructionbim.faro.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-includes/js/jquery/jquery-migrate.min330a.js	(from https://constructionbim.faro.com/)
22:47:09	97184/97184	---M-Z	200	added ('OK')	application/javascript	etag:%2217ba0-53be57566cac6-gzip%22	https://constructionbim.faro.com/wp-includes/js/jquery/jquery.js?ver=1.12.4	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-includes/js/jquery/jqueryb8ff.js	(from https://constructionbim.faro.com/)
22:47:10	214/214	---M-Z	200	added ('OK')	application/javascript	etag:%22d6-5404ecf366132-gzip%22	https://constructionbim.faro.com/wp-content/plugins/image-caption-hover-visual-composer-addon/js/script.js?ver=4.7.11	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/plugins/image-caption-hover-visual-composer-addon/js/script4f4a.js	(from https://constructionbim.faro.com/)
22:47:10	1546/1546	---M-Z	200	added ('OK')	application/javascript	etag:%2260a-5673351a6f88f-gzip%22	https://constructionbim.faro.com/wp-content/plugins/duracelltomi-google-tag-manager/js/gtm4wp-form-move-tracker.js?ver=1.7.2	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/plugins/duracelltomi-google-tag-manager/js/gtm4wp-form-move-trackerba3a.js	(from https://constructionbim.faro.com/)
22:47:10	11454/11454	---M-Z	200	added ('OK')	application/javascript	etag:%222cbe-540c569e26a22-gzip%22	https://constructionbim.faro.com/wp-content/themes/dt-the7/js/above-the-fold.min.js?ver=4.1.2	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/themes/dt-the7/js/above-the-fold.min8aee.js	(from https://constructionbim.faro.com/)
22:47:11	1145/1145	---M-Z	200	added ('OK')	application/javascript	etag:%22479-5503dead5acc5-gzip%22	https://constructionbim.faro.com/wp-content/plugins/Ultimate_VC_Addons/assets/min-js/ultimate-params.min.js?ver=3.16.9	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/plugins/Ultimate_VC_Addons/assets/min-js/ultimate-params.minfbfa.js	(from https://constructionbim.faro.com/)
22:47:11	1430/1430	---M-Z	200	added ('OK')	application/javascript	etag:%22596-5503deab860e7-gzip%22	https://constructionbim.faro.com/wp-content/plugins/Ultimate_VC_Addons/assets/min-js/jquery-appear.min.js?ver=3.16.9	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/plugins/Ultimate_VC_Addons/assets/min-js/jquery-appear.minfbfa.js	(from https://constructionbim.faro.com/)
22:47:12	884/884	---MCZ	200	added ('OK')	text/xml	date:Wed,%2003%20Oct%202018%2020:47:09%20GMT	https://constructionbim.faro.com/xmlrpc.php?rsd	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/xmlrpc0db0.php	(from https://constructionbim.faro.com/)
22:47:12	54361/54361	---MC-	200	added ('OK')	application/json	date:Wed,%2003%20Oct%202018%2020:47:09%20GMT	https://constructionbim.faro.com/wp-json/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-json/index.html	(from https://constructionbim.faro.com/)
22:47:12	1045/1045	---M-Z	200	added ('OK')	application/xml	etag:%22415-53be573474884-gzip%22	https://constructionbim.faro.com/wp-includes/wlwmanifest.xml	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-includes/wlwmanifest.xml	(from https://constructionbim.faro.com/)
22:47:13	73/73	---MC-	404	error ('Not%20Found')	application/json	date:Wed,%2003%20Oct%202018%2020:47:11%20GMT	https://constructionbim.faro.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconstructionbim.faro.com%2Fen%2F	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-json/oembed/1.0/embedb082	(from https://constructionbim.faro.com/)
22:47:14	132/132	---MC-	404	error ('Not%20Found')	text/xml	date:Wed,%2003%20Oct%202018%2020:47:11%20GMT	https://constructionbim.faro.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconstructionbim.faro.com%2Fen%2F&format=xml	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-json/oembed/1.0/embed5a6c	(from https://constructionbim.faro.com/)
22:47:14	5935/5935	---M-Z	200	added ('OK')	application/x-javascript	etag:%22f19be4168b1fd41:0%22	http://img.en25.com/i/elqCfg.min.js	C:/Dev/WebsiteCopy/FaroBIMCIM/img.en25.com/i/elqCfg.min.js	(from https://constructionbim.faro.com/)
22:47:14	128157/128157	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:47:12%20GMT	https://constructionbim.faro.com/de/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/de/index.html	(from https://constructionbim.faro.com/)
22:47:20	22957/22957	---MC-	200	added ('OK')	text/javascript	date:Wed,%2003%20Oct%202018%2020:47:13%20GMT	http://www.googleadservices.com/pagead/conversion.js	C:/Dev/WebsiteCopy/FaroBIMCIM/www.googleadservices.com/pagead/f.txt	(from https://constructionbim.faro.com/)
22:47:21	126414/126414	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:47:13%20GMT	https://constructionbim.faro.com/us/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/us/index.html	(from https://constructionbim.faro.com/)
22:47:21	127349/127349	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:47:13%20GMT	https://constructionbim.faro.com/zh/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/zh/index.html	(from https://constructionbim.faro.com/)
22:47:21	129006/129006	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:47:13%20GMT	https://constructionbim.faro.com/ja/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/ja/index.html	(from https://constructionbim.faro.com/)
22:47:22	29946/29946	---M--	200	added ('OK')	image/png	etag:%2274fa-5699d91c1c65d%22	https://constructionbim.faro.com/wp-content/uploads/sites/4/2016/11/logo_faro_vertical_bim_solutions-2-1-1.png	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/uploads/sites/4/2016/11/logo_faro_vertical_bim_solutions-2-1-1.png	(from https://constructionbim.faro.com/)
22:47:22	128572/128572	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:47:19%20GMT	https://constructionbim.faro.com/ko/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/ko/index.html	(from https://constructionbim.faro.com/)
22:47:22	129062/129062	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:47:20%20GMT	https://constructionbim.faro.com/fr/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/fr/index.html	(from https://constructionbim.faro.com/)
22:47:23	128142/128142	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:47:20%20GMT	https://constructionbim.faro.com/it/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/it/index.html	(from https://constructionbim.faro.com/)
22:47:23	127337/127337	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:47:21%20GMT	https://constructionbim.faro.com/sg/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/sg/index.html	(from https://constructionbim.faro.com/)
22:47:23	29946/29946	---M--	200	added ('OK')	image/png	etag:%2274fa-5699d95de2fb8%22	https://constructionbim.faro.com/wp-content/uploads/sites/4/2016/11/logo_faro_vertical_bim_solutions-2-1-2.png	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/uploads/sites/4/2016/11/logo_faro_vertical_bim_solutions-2-1-2.png	(from https://constructionbim.faro.com/)
22:47:23	127208/127208	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:47:21%20GMT	https://constructionbim.faro.com/in/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/in/index.html	(from https://constructionbim.faro.com/)
22:47:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Oct%202018%2020:47:21%20GMT	https://constructionbim.faro.com/en/home	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/en/home	(from https://constructionbim.faro.com/)
22:47:24	127490/127490	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:47:22%20GMT	https://constructionbim.faro.com/pt/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/pt/index.html	(from https://constructionbim.faro.com/)
22:47:24	128286/128286	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:47:20%20GMT	https://constructionbim.faro.com/es/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/es/index.html	(from https://constructionbim.faro.com/)
22:47:24	126895/126895	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:47:21%20GMT	https://constructionbim.faro.com/mx/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/mx/index.html	(from https://constructionbim.faro.com/)
22:47:24	128574/128574	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:47:22%20GMT	https://constructionbim.faro.com/pl/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/pl/index.html	(from https://constructionbim.faro.com/)
22:47:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Oct%202018%2020:47:22%20GMT	https://constructionbim.faro.com/en/home	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/en/home	(from https://constructionbim.faro.com/)
22:47:26	128223/128223	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:47:22%20GMT	https://constructionbim.faro.com/nl/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/nl/index.html	(from https://constructionbim.faro.com/)
22:47:27	183003/183003	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:47:22%20GMT	https://constructionbim.faro.com/en/architecture/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/en/architecture/index.html	(from https://constructionbim.faro.com/)
22:47:27	174596/174596	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:47:23%20GMT	https://constructionbim.faro.com/en/engineering/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/en/engineering/index.html	(from https://constructionbim.faro.com/)
22:47:27	183476/183476	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:47:24%20GMT	https://constructionbim.faro.com/en/construction/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/en/construction/index.html	(from https://constructionbim.faro.com/)
22:47:28	174114/174114	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:47:25%20GMT	https://constructionbim.faro.com/en/civilsurvey/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/en/civilsurvey/index.html	(from https://constructionbim.faro.com/)
22:47:28	174710/174710	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:47:26%20GMT	https://constructionbim.faro.com/en/heritage/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/en/heritage/index.html	(from https://constructionbim.faro.com/)
22:47:28	95327/95327	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:47:26%20GMT	https://constructionbim.faro.com/en/traceable-construction/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/en/traceable-construction/index.html	(from https://constructionbim.faro.com/)
22:47:28	183479/183479	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:47:26%20GMT	https://constructionbim.faro.com/en/facility-management/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/en/facility-management/index.html	(from https://constructionbim.faro.com/)
22:47:29	86874/86874	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:47:27%20GMT	https://constructionbim.faro.com/en/traceable-construction/on-site-capture/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/en/traceable-construction/on-site-capture/index.html	(from https://constructionbim.faro.com/)
22:47:29	126291/126291	---M--	200	added ('OK')	image/jpeg	etag:%221ed53-540dc2ca53fd8%22	https://constructionbim.faro.com/wp-content/uploads/sites/4/2016/11/slider_1_bim_cim.jpg	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/uploads/sites/4/2016/11/slider_1_bim_cim.jpg	(from https://constructionbim.faro.com/)
22:47:29	61839/61839	---M--	200	added ('OK')	image/jpeg	etag:%22f18f-540dc36d7fc5f%22	https://constructionbim.faro.com/wp-content/uploads/sites/4/2016/11/slider_2_bim_cim_construction.jpg	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/uploads/sites/4/2016/11/slider_2_bim_cim_construction.jpg	(from https://constructionbim.faro.com/)
22:47:29	86254/86254	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:47:27%20GMT	https://constructionbim.faro.com/en/traceable-construction/on-site-capture/airborne-scanning/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/en/traceable-construction/on-site-capture/airborne-scanning/index.html	(from https://constructionbim.faro.com/)
22:47:29	82897/82897	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:47:28%20GMT	https://constructionbim.faro.com/en/traceable-construction/as-built-model-design/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/en/traceable-construction/as-built-model-design/index.html	(from https://constructionbim.faro.com/)
22:47:30	106239/106239	---M--	200	added ('OK')	image/jpeg	etag:%2219eff-540dc42c094d4%22	https://constructionbim.faro.com/wp-content/uploads/sites/4/2016/11/slider_3_bim_cim_engineering.jpg	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/uploads/sites/4/2016/11/slider_3_bim_cim_engineering.jpg	(from https://constructionbim.faro.com/)
22:47:30	80993/80993	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:47:28%20GMT	https://constructionbim.faro.com/en/traceable-construction/design-layout/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/en/traceable-construction/design-layout/index.html	(from https://constructionbim.faro.com/)
22:47:30	80855/80855	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:47:28%20GMT	https://constructionbim.faro.com/en/traceable-construction/quality-control/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/en/traceable-construction/quality-control/index.html	(from https://constructionbim.faro.com/)
22:47:30	81634/81634	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:47:28%20GMT	https://constructionbim.faro.com/en/traceable-construction/data-connect-share/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/en/traceable-construction/data-connect-share/index.html	(from https://constructionbim.faro.com/)
22:47:31	170118/170118	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:47:29%20GMT	https://constructionbim.faro.com/us/civil-survey/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/us/civil-survey/index.html	(from https://constructionbim.faro.com/)
22:47:31	138114/138114	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2020:47:28%20GMT	https://constructionbim.faro.com/en/contact-us/	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/en/contact-us/index.html	(from https://constructionbim.faro.com/)
22:47:31	32767/32767	---M--	200	added ('OK')	image/jpeg	etag:%227fff-540dba175afc6%22	https://constructionbim.faro.com/wp-content/uploads/sites/4/2016/11/key-message_2.jpg	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/uploads/sites/4/2016/11/key-message_2.jpg	(from https://constructionbim.faro.com/)
22:47:31	50535/50535	---M--	200	added ('OK')	image/jpeg	etag:%22c567-543233a9e1de3%22	https://constructionbim.faro.com/wp-content/uploads/sites/4/2016/11/key-message_1.jpg	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/uploads/sites/4/2016/11/key-message_1.jpg	(from https://constructionbim.faro.com/)
22:47:31	27725/27725	---M--	200	added ('OK')	image/jpeg	etag:%226c4d-540dba4c68cbf%22	https://constructionbim.faro.com/wp-content/uploads/sites/4/2016/11/key-message_3.jpg	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/uploads/sites/4/2016/11/key-message_3.jpg	(from https://constructionbim.faro.com/)
22:47:32	24128/24128	---M--	200	added ('OK')	image/jpeg	etag:%225e40-540dbba061905%22	https://constructionbim.faro.com/wp-content/uploads/sites/4/2016/11/application_architecture_1.jpg	C:/Dev/WebsiteCopy/FaroBIMCIM/constructionbim.faro.com/wp-content/uploads/sites/4/2016/11/application_architecture_1.jpg	(from https://constructionbim.faro.com/)
